AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore,ID
0.01,0.942132950741272,0.877092300334768,0.714968914395026,0.665231946437112,0.57532281205165,0.805834528933525,0.41272118603539,0.874222859875658,0.961740793878527,1,0.962219033955045,0.996652319464371,1,0.57532281205165,0.41272118603539,0.942132950741272,1,1,0.908656145384983,0.933046389287422,0.835963653754185,0.800095648015304,0.613582018173123,0.717838354854137,0.321377331420373,0.8675274988044,0.956001912960306,0.459110473457676,0.713055954088953,0.885222381635581,0.739359158297465,0.970349115255858,0.989000478240077,0.966523194643711,0.975609756097561,0.97895743663319,0.884265901482544,0.611669057867049,0.905786704925873,0.915829746532759,0.991869918699187,00d86aca-6cb8-4fc3-b2f7-af24502bdbdf.Kinect
0.684458089424344,0.354854136776662,0.476327116212339,0.547584887613582,0.188904830224773,0.461501673840268,0.140124342419895,0.574366331898613,0.521759923481588,0.414634146341463,0.210425633668101,0.63558106169297,0.661884265901483,0.178861788617886,0.461501673840268,0.574366331898613,0.354854136776662,0.210425633668101,0.178861788617886,0.471066475370636,0.25011956001913,0.861310377809661,0.835485413677666,0.286465805834529,0.384505021520803,0.345289335246294,0.544715447154472,0.971783835485414,0.459110473457676,0.818747010999522,0.925394548063128,0.441415590626495,0.670970827355332,0.985174557627929,0.955045432807269,0.881396461023434,0.963175514108082,0.871831659493066,0.983261597321856,0.554758488761358,0.582496413199426,0.80726924916308,00e4ce80-43fb-46a4-a999-230a2d817ef9.Kinect
0.641329606245703,0.279770444763271,0.350071736011478,0.346724055475849,0.792922046867528,0.43663318986131,0.507412721186035,0.218555714968914,0.521759923481588,0.514108082257293,0.385939741750359,0.63558106169297,0.296987087517934,0.364897178383549,0.43663318986131,0.218555714968914,0.279770444763271,0.385939741750359,0.364897178383549,0.912482065997131,0.164992826398852,0.505499760879962,0.419894787183166,0.496413199426112,0.412242945958871,0.51219512195122,0.66571018651363,0.631755141080823,0.459110473457676,0.586800573888092,0.378287900526064,0.607843137254902,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.863223338115734,0.319464371114299,0.358680057388809,0.164036346245815,010540fd-6224-4b17-be8e-257d86307d90.Kinect
0.787708906122497,0.450502152080344,0.379722620755619,0.899569583931133,0.188904830224773,0.438067910090866,0.140124342419895,0.582974653275945,0.521759923481588,0.868005738880918,0.532759445241511,0.63558106169297,0.31037780966045,0.602582496413199,0.438067910090866,0.582974653275945,0.450502152080344,0.532759445241511,0.602582496413199,0.471066475370636,0.767575322812052,0.386417981826877,0.560497369679579,0.612625538020086,0.51506456241033,0.643232902917264,0.652319464371114,0.172166427546628,0.950263032042085,0.284552845528455,0.378287900526064,0.441415590626495,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.797226207556193,0.857484457197513,0.839789574366332,0.148732663797226,0.151123864179818,0.314681970349115,0120674f-eb03-405e-b83e-251b8393b361.Kinect
0.0711043832970357,0.279770444763271,0.239598278335725,0.346724055475849,0.188904830224773,0.539454806312769,0.265423242467719,0.601147776183644,0.521759923481588,0.806791009086561,0.830224772835964,0.63558106169297,0.757532281205165,0.903395504543281,0.539454806312769,0.601147776183644,0.279770444763271,0.830224772835964,0.903395504543281,0.471066475370636,0.407938785270206,0.540411286465806,0.679579148732664,0.667144906743185,0.859397417503587,0.995217599234816,0.544715447154472,0.44571975131516,0.469153515064562,0.829746532759445,0.378287900526064,0.547584887613582,0.670970827355332,0.65662362505978,0.642276422764228,0.904830224772836,0.648971783835485,0.891917742706839,0.308943089430894,0.246293639406982,0.296030607364897,0.466284074605452,01395bd6-674b-4689-b5b4-5dc7452ebbe3.Kinect
0.61336960047508,0.478240076518412,0.399330463892874,0.672405547584888,0.188904830224773,0.2831181252989,0.140124342419895,0.194165471066475,0.521759923481588,0.156384505021521,0.210425633668101,0.63558106169297,0.483978957436633,0.178861788617886,0.2831181252989,0.194165471066475,0.478240076518412,0.210425633668101,0.178861788617886,0.471066475370636,0.209947393591583,0.339072214251554,0.245815399330464,0.286465805834529,0.306551889048302,0.321377331420373,0.544715447154472,0.240076518412243,0.459110473457676,0.679579148732664,0.378287900526064,0.747489239598278,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.579148732663797,0.977522716403635,0.982305117168819,0.0937350549976088,018b3908-ef64-4151-a6fd-f93d2a5ad0e8.Kinect
0.713592941798456,0.882352941176471,0.54519368723099,0.819703491152559,0.876135820181731,0.702534672405548,0.24390243902439,0.465327594452415,0.817312290769967,0.341941654710665,0.518890483022477,0.63558106169297,0.41272118603539,0.827355332376853,0.702534672405548,0.465327594452415,0.882352941176471,0.518890483022477,0.827355332376853,0.923481587757054,0.450980392156863,0.339072214251554,0.245815399330464,0.311812529890005,0.657101865136298,0.882352941176471,0.847919655667145,0.726924916307987,0.952175992348159,0.991869918699187,0.407460545193687,0.81922525107604,0.670970827355332,0.95169775227164,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.805356288857006,0.268770923003348,0.286944045911047,0.660927785748446,01966124-9992-4647-a3eb-249c60519687.Kinect
0.44221605500242,0.955045432807269,0.792443806791009,0.346724055475849,0.895265423242468,0.29507412721186,0.969392635102822,0.318029650884744,0.822572931611669,0.754662840746055,0.500239120038259,0.666666666666667,0.095169775227164,0.178861788617886,0.29507412721186,0.318029650884744,0.955045432807269,0.500239120038259,0.178861788617886,0.471066475370636,0.736967957914873,0.920612147297944,0.901482544237207,0.903873744619799,0.739359158297465,0.536585365853659,0.544715447154472,0.100908656145385,0.459110473457676,0.284552845528455,0.489717838354854,0.950263032042085,0.973218555714969,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.814921090387375,0.308943089430894,0.227642276422764,0.151123864179818,0.643711142993783,01b1bc6c-d68e-43c3-8ba0-df5b90421ca0.Kinect
0.01,0.923003347680536,0.978479196556672,0.601626016260163,0.597800095648015,0.695361071257771,0.710186513629842,0.696795791487327,0.887613582018173,0.156384505021521,0.985174557627929,0.63558106169297,0.34337637494022,0.992348158775705,0.695361071257771,0.696795791487327,0.923003347680536,0.985174557627929,0.992348158775705,0.471066475370636,0.967479674796748,0.591582974653276,0.706360593017695,0.960306073648972,0.987565758010521,0.851745576279292,0.734098517455763,0.584887613582018,0.510282161645146,0.78000956480153,0.703012912482066,0.441415590626495,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.886657101865136,0.658536585365854,0.702056432329029,0.675753228120517,0.799617407938785,01b6ceff-9cb8-47e4-ab1a-b3b6c7415b16.Kinect
0.459596505068678,0.848397895743663,0.444763271162123,0.913916786226686,0.416547106647537,0.801530368244859,0.596843615494978,0.779053084648494,0.796269727403156,0.883309421329507,0.464849354375897,0.958871353419417,0.363940698230512,0.453849832615973,0.801530368244859,0.779053084648494,0.848397895743663,0.464849354375897,0.453849832615973,0.798660927785749,0.981348637015782,0.339072214251554,0.245815399330464,0.286465805834529,0.306551889048302,0.321377331420373,0.544715447154472,0.092778574844572,0.755141080822573,0.59636537541846,0.999043519846963,0.441415590626495,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.42180774748924,0.846963175514108,0.90052606408417,0.781444285031086,01b77f99-07eb-48ac-a892-c4899dae97dd.Kinect
0.676982388132393,0.67479674796748,0.634146341463415,0.958871353419417,0.932089909134386,0.799139167862267,0.958393113342898,0.669536107125777,0.61453849832616,0.494978479196557,0.720229555236729,0.63558106169297,0.799617407938785,0.678144428503109,0.799139167862267,0.669536107125777,0.67479674796748,0.720229555236729,0.678144428503109,0.823529411764706,0.973218555714969,0.88857006217121,0.895265423242468,0.286465805834529,0.306551889048302,0.762314681970349,0.954567192730751,0.91869918699187,0.459110473457676,0.712577714012434,0.813964610234338,0.965088474414156,0.946437111429938,0.806791009086561,0.908656145384983,0.961262553802009,0.966523194643711,0.578192252510761,0.492109038737446,0.640841702534672,0.723098995695839,0.978000956480153,01e9ae95-b749-4081-a366-971f4d62649f.Kinect
0.276803819550127,0.994261119081779,0.987087517934003,0.537063605930177,0.188904830224773,0.538498326159732,0.74701099952176,0.687230989956958,0.966044954567193,0.890483022477284,0.787661406025825,0.744141559062649,0.434241989478718,0.828790052606408,0.538498326159732,0.687230989956958,0.994261119081779,0.787661406025825,0.828790052606408,0.523672883787661,0.901960784313726,0.351984696317551,0.571496891439503,0.982783357245337,0.792922046867528,0.774748923959828,0.766618842659015,0.5662362505978,0.830703012912482,0.582018173122908,0.841224294595887,0.441415590626495,0.670970827355332,0.65662362505978,0.642276422764228,0.651362984218078,0.648971783835485,0.578192252510761,0.560975609756098,0.218077474892396,0.322812051649928,0.783835485413678,01f01a50-a580-4ea4-8fba-bc89fc68e07c.Kinect
0.789607684254176,0.279770444763271,0.455762792922047,0.76518412242946,0.797226207556193,0.700143472022956,0.32233381157341,0.70779531324725,0.521759923481588,0.252510760401722,0.210425633668101,0.63558106169297,0.311812529890005,0.178861788617886,0.700143472022956,0.70779531324725,0.279770444763271,0.210425633668101,0.178861788617886,0.471066475370636,0.801052128168341,0.662840746054519,0.580583452893352,0.292682926829268,0.307030129124821,0.321377331420373,0.544715447154472,0.0942132950741272,0.64466762314682,0.284552845528455,0.378287900526064,0.549976087996174,0.688187470109995,0.65662362505978,0.642276422764228,0.552845528455285,0.800573888091822,0.791009086561454,0.360593017694883,0.734098517455763,0.775705404112865,0.405547584887614,020f9814-9ef5-4a48-a6a6-25de340fc8f5.Kinect
0.543709985808753,0.778574844571975,0.926829268292683,0.346724055475849,0.849832615973219,0.178861788617886,0.876135820181731,0.241511238641798,0.956001912960306,0.802965088474414,0.404112864658058,0.920133907221425,0.12960306073649,0.560975609756098,0.178861788617886,0.241511238641798,0.778574844571975,0.404112864658058,0.560975609756098,0.471066475370636,0.558584409373506,0.854136776661884,0.924916307986609,0.774270683883309,0.584887613582018,0.53323768531803,0.544715447154472,0.37350549976088,0.459110473457676,0.414155906264945,0.378287900526064,0.868483978957437,0.895265423242468,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.714490674318508,0.440937350549976,0.566714490674319,0.423720707795313,0224a14b-92cb-4ce5-93f1-220b3f7cb80c.Kinect
0.632451463672535,0.659014825442372,0.513151602104256,0.455762792922047,0.87661406025825,0.791009086561454,0.953132472501196,0.840746054519369,0.566714490674319,0.772835963653754,0.52702056432329,0.63558106169297,0.548063127690101,0.533715925394548,0.791009086561454,0.840746054519369,0.659014825442372,0.52702056432329,0.533715925394548,0.925394548063128,0.212338593974175,0.650406504065041,0.522238163558106,0.721186035389766,0.306551889048302,0.321377331420373,0.544715447154472,0.845050215208035,0.479196556671449,0.284552845528455,0.531324725011956,0.790530846484935,0.670970827355332,0.65662362505978,0.831181252989001,0.896700143472023,0.861310377809661,0.578192252510761,0.964131994261119,0.311812529890005,0.421329507412721,0.77714012434242,02315dab-c1bb-4921-a631-e2852dcb50c7.Kinect
0.707395497365735,0.377331420373027,0.0923003347680536,0.911525585844094,0.355810616929699,0.163079866092779,0.163079866092779,0.194165471066475,0.521759923481588,0.763271162123386,0.531324725011956,0.63558106169297,0.373027259684362,0.502630320420851,0.163079866092779,0.194165471066475,0.377331420373027,0.531324725011956,0.502630320420851,0.822572931611669,0.164992826398852,0.339072214251554,0.287900526064084,0.779531324725012,0.62362505978001,0.547106647537064,0.544715447154472,0.609756097560976,0.539933046389287,0.441415590626495,0.566714490674319,0.744619799139168,0.670970827355332,0.65662362505978,0.778574844571975,0.799617407938785,0.875657580105213,0.892874222859876,0.838354854136777,0.880439980870397,0.831181252989001,0.218555714968914,023806b1-bbcc-4210-812c-9853cd69e290.Kinect
0.830091240733471,0.990435198469632,0.397417503586801,0.346724055475849,0.188904830224773,0.752749880439981,0.140124342419895,0.770923003347681,0.521759923481588,0.722142515542803,0.320899091343855,0.689143950263032,0.340028694404591,0.362984218077475,0.752749880439981,0.770923003347681,0.990435198469632,0.320899091343855,0.362984218077475,0.603538976566236,0.396461023433764,0.339072214251554,0.2649450023912,0.457675753228121,0.306551889048302,0.321377331420373,0.601626016260163,0.092778574844572,0.955523672883788,0.284552845528455,0.80726924916308,0.761358201817312,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.660927785748446,0.578192252510761,0.834050693448111,0.961740793878527,0.975131516021043,0.713534194165471,023e2baa-1613-4880-bbdf-7216173d0282.Kinect
0.0908551946077279,0.357723577235772,0.0923003347680536,0.785270205643233,0.188904830224773,0.978479196556672,0.446676231468197,0.862745098039216,0.521759923481588,0.197034911525586,0.844571975131516,0.63558106169297,0.736489717838355,0.900047824007652,0.978479196556672,0.862745098039216,0.357723577235772,0.844571975131516,0.900047824007652,0.471066475370636,0.164992826398852,0.339072214251554,0.423242467718795,0.730750836920134,0.935437589670014,0.971305595408895,0.544715447154472,0.71975131516021,0.59636537541846,0.879961740793879,0.378287900526064,0.763271162123386,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.715925394548063,0.587757054041129,0.200382592061215,0.295552367288379,0.751793400286944,0241087b-31fd-4ca4-a795-18c69d60017b.Kinect
0.468058386409811,0.325681492109039,0.406025824964132,0.346724055475849,0.188904830224773,0.90961262553802,0.684839789574366,0.961740793878527,0.521759923481588,0.361071257771401,0.967479674796748,0.63558106169297,0.922046867527499,0.928742228598757,0.90961262553802,0.961740793878527,0.325681492109039,0.967479674796748,0.928742228598757,0.471066475370636,0.483978957436633,0.339072214251554,0.440937350549976,0.316116690578671,0.932568149210904,0.889526542324247,0.544715447154472,0.912003825920612,0.459110473457676,0.70492587278814,0.378287900526064,0.839789574366332,0.670970827355332,0.973218555714969,0.642276422764228,0.552845528455285,0.754184600669536,0.775227164036346,0.958871353419417,0.48493543758967,0.649928263988522,0.913438546150167,026e836c-6b15-4d43-84bc-af99acc50404.Kinect
0.721837022347838,0.279770444763271,0.0923003347680536,0.346724055475849,0.634146341463415,0.698230511716882,0.585365853658537,0.797226207556193,0.521759923481588,0.156384505021521,0.210425633668101,0.63558106169297,0.946437111429938,0.178861788617886,0.698230511716882,0.797226207556193,0.279770444763271,0.210425633668101,0.178861788617886,0.884265901482544,0.30416068866571,0.717360114777618,0.590626494500239,0.286465805834529,0.306551889048302,0.321377331420373,0.544715447154472,0.55714968914395,0.823051171688187,0.708273553323769,0.378287900526064,0.441415590626495,0.714490674318508,0.65662362505978,0.839789574366332,0.772835963653754,0.648971783835485,0.578192252510761,0.308943089430894,0.148732663797226,0.151123864179818,0.498326159732186,026f7c2b-d4b4-42df-bb52-875be4f07192.Kinect
0.677098574418552,0.35246293639407,0.391200382592061,0.919655667144907,0.93687230989957,0.868962219033955,0.77714012434242,0.852223816355811,0.521759923481588,0.156384505021521,0.251554280248685,0.63558106169297,0.095169775227164,0.198469631755141,0.868962219033955,0.852223816355811,0.35246293639407,0.251554280248685,0.198469631755141,0.471066475370636,0.89765662362506,0.339072214251554,0.245815399330464,0.286465805834529,0.369679579148733,0.321377331420373,0.544715447154472,0.092778574844572,0.459110473457676,0.284552845528455,0.378287900526064,0.441415590626495,0.670970827355332,0.65662362505978,0.642276422764228,0.552845528455285,0.648971783835485,0.578192252510761,0.308943089430894,0.930176948828312,0.941654710664754,0.734576757532281,029f7a21-f146-4952-9053-b4806c03c4dd.Kinect
0.694986446483307,0.875179340028694,0.483500717360115,0.346724055475849,0.488761358201817,0.696795791487327,0.538498326159732,0.294117647058824,0.521759923481588,0.915351506456241,0.986131037780966,0.833094213295074,0.932568149210904,0.902917264466762,0.696795791487327,0.294117647058824,0.875179340028694,0.986131037780966,0.902917264466762,0.899091343854615,0.418938307030129,0.902439024390244,0.581061692969871,0.286465805834529,0.811573409851746,0.693926351028216,0.916307986609278,0.994261119081779,0.809182209469154,0.798660927785749,0.829746532759445,0.443328550932568,0.942132950741272,0.991391678622669,0.962697274031564,0.969392635102822,0.983739837398374,0.884744141559063,0.831659493065519,0.955045432807269,0.967479674796748,0.971783835485414,0305ffae-951a-40a8-8431-e043fa686b32.Kinect
0.923583232597979,0.279770444763271,0.393591582974653,0.346724055475849,0.188904830224773,0.163079866092779,0.266379722620756,0.225729316116691,0.521759923481588,0.156384505021521,0.210425633668101,0.63558106169297,0.154949784791966,0.178861788617886,0.163079866092779,0.225729316116691,0.279770444763271,0.210425633668101,0.178861788617886,0.569583931133429,0.311812529890005,0.339072214251554,0.245815399330464,0.286465805834529,0.306551889048302,0.321377331420373,0.544715447154472,0.587757054041129,0.900047824007652,0.330942132950741,0.771879483500717,0.441415590626495,0.709708273553324,0.65662362505978,0.642276422764228,0.754662840746055,0.890483022477284,0.657580105212817,0.549976087996174,0.148732663797226,0.151123864179818,0.0526064084170253,0324d129-9ee9-428b-9cd4-accce624d84b.Kinect
0.637621900999093,0.762792922046868,0.321377331420373,0.960306073648972,0.771879483500717,0.82544237207078,0.50310856049737,0.877570540411287,0.521759923481588,0.156384505021521,0.210425633668101,0.63558106169297,0.101386896221903,0.278335724533716,0.82544237207078,0.877570540411287,0.762792922046868,0.210425633668101,0.278335724533716,0.471066475370636,0.975609756097561,0.742706838833094,0.714490674318508,0.724055475848876,0.472501195600191,0.52415112386418,0.544715447154472,0.092778574844572,0.459110473457676,0.439502630320421,0.378287900526064,0.913438546150167,0.892395982783357,0.65662362505978,0.642276422764228,0.552845528455285,0.659014825442372,0.578192252510761,0.308943089430894,0.94882831181253,0.948350071736012,0.800095648015304,032d73ae-6787-4e6e-ba83-3df8471c7fc6.Kinect
0.725439858057075,0.477283596365375,0.0923003347680536,0.346724055475849,0.678144428503109,0.652797704447633,0.775705404112865,0.632233381157341,0.521759923481588,0.752749880439981,0.418938307030129,0.63558106169297,0.979435676709708,0.38546150167384,0.652797704447633,0.632233381157341,0.477283596365375,0.418938307030129,0.38546150167384,0.471066475370636,0.285031085604974,0.498326159732186,0.347202295552367,0.50597800095648,0.306551889048302,0.321377331420373,0.845528455284553,0.946915351506456,0.78000956480153,0.887135341941655,0.526064084170254,0.697274031563845,0.670970827355332,0.690100430416069,0.912960306073649,0.602582496413199,0.877570540411287,0.866571018651363,0.308943089430894,0.692013390722143,0.561453849832616,0.53323768531803,03578525-9f30-45dc-9a3f-3941362eca4f.Kinect
